

gen best mean std gain diversity
0 -132.2 -207.834667 26.907858 -60.0 0.574742
0 -115.0 -150.582667 13.410133 -50.0 0.558277
1 -78.65 -146.292667 12.365529 -30.0 0.335142
2 -150.85 -150.85 0.0 -70.0 0.018994
3 -150.85 -150.85 0.0 -70.0 0.019654
4 -150.85 -150.85 0.0 -70.0 0.019457
5 -150.85 -150.85 0.0 -70.0 0.019313
6 -150.85 -150.85 0.0 -70.0 0.018939
7 -150.85 -150.85 0.0 -70.0 0.021956
8 -150.85 -150.85 0.0 -70.0 0.020096
9 -150.85 -150.85 0.0 -70.0 0.020971
10 -150.85 -150.85 0.0 -70.0 0.020108
11 -150.85 -150.85 0.0 -70.0 0.020785
12 -150.85 -150.85 0.0 -70.0 0.020271
13 -150.85 -150.85 0.0 -70.0 0.018596
14 -150.85 -150.85 0.0 -70.0 0.01811
15 -150.85 -150.85 0.0 -70.0 0.016799
16 -150.85 -150.85 0.0 -70.0 0.01806
17 -150.85 -150.85 0.0 -70.0 0.01737
18 -150.85 -150.85 0.0 -70.0 0.017317
19 -150.85 -150.85 0.0 -70.0 0.017889
20 -150.85 -150.85 0.0 -70.0 0.018707
21 -150.85 -150.85 0.0 -70.0 0.017897
22 -150.85 -150.85 0.0 -70.0 0.017461
23 -150.85 -150.85 0.0 -70.0 0.017042
24 -150.85 -150.85 0.0 -70.0 0.019207
25 -150.85 -150.85 0.0 -70.0 0.016965
26 -150.85 -150.85 0.0 -70.0 0.019142
27 -150.85 -150.85 0.0 -70.0 0.017832
28 -150.85 -150.85 0.0 -70.0 0.016227
29 -150.85 -150.85 0.0 -70.0 0.015503
30 -150.85 -150.85 0.0 -70.0 0.016524
31 -150.85 -150.85 0.0 -70.0 0.014129
32 -150.85 -150.85 0.0 -70.0 0.015489
33 -150.85 -150.85 0.0 -70.0 0.018812
34 -150.85 -150.85 0.0 -70.0 0.019826
35 -150.85 -151.094 2.9784 -70.0 0.021663
36 -150.85 -150.85 0.0 -70.0 0.020932
37 -150.85 -150.85 0.0 -70.0 0.018694
38 -150.85 -150.85 0.0 -70.0 0.020438
39 -150.85 -150.85 0.0 -70.0 0.017486
40 -150.85 -150.85 0.0 -70.0 0.018126
41 -150.85 -150.85 0.0 -70.0 0.020488
42 -150.85 -150.85 0.0 -70.0 0.018661
43 -150.85 -150.85 0.0 -70.0 0.018897
44 -150.85 -150.85 0.0 -70.0 0.019082
45 -150.85 -150.85 0.0 -70.0 0.017734
46 -150.85 -150.85 0.0 -70.0 0.018339
47 -150.85 -150.85 0.0 -70.0 0.016854
48 -150.85 -150.85 0.0 -70.0 0.016107
49 -150.85 -150.85 0.0 -70.0 0.016116
50 -150.85 -150.85 0.0 -70.0 0.016381
51 -150.85 -150.85 0.0 -70.0 0.016864
52 -150.85 -150.85 0.0 -70.0 0.01819
53 -150.85 -150.85 0.0 -70.0 0.016536
54 -150.85 -150.85 0.0 -70.0 0.014496
55 -150.85 -150.85 0.0 -70.0 0.014565
56 -150.85 -150.85 0.0 -70.0 0.01617
57 -150.85 -150.85 0.0 -70.0 0.015114
58 -150.85 -150.85 0.0 -70.0 0.014145
59 -150.85 -150.85 0.0 -70.0 0.014268
60 -150.85 -150.85 0.0 -70.0 0.014282
