

gen best mean std gain diversity
0 39.566278 -3.198749 7.206131 0.0 0.574458
0 57.662462 19.808693 13.505771 0.0 0.551561
1 57.662462 22.467194 16.825173 0.0 0.54635
2 48.638708 24.775629 14.288335 -10.0 0.530978
3 66.116678 23.645527 15.280256 0.0 0.535514
4 66.133532 22.584539 10.349718 0.0 0.525781
5 66.179917 31.604385 17.806874 0.0 0.501142
6 66.498742 36.091489 20.121294 0.0 0.492954
7 66.498742 32.303724 15.533332 0.0 0.478981
8 66.216175 38.131304 18.388408 0.0 0.477138
9 66.216175 23.381997 10.310158 0.0 0.483252
10 66.216175 28.406796 14.585483 0.0 0.464481
11 57.379599 26.529882 10.946955 0.0 0.455447
12 66.21004 33.870138 13.538463 0.0 0.447987
13 66.21004 31.579286 14.443947 0.0 0.441774
14 66.21004 33.008021 15.338492 0.0 0.438394
15 66.182889 35.821564 15.380721 0.0 0.422496
16 66.553263 40.521193 18.081065 0.0 0.419737
17 75.194865 45.199911 18.838136 0.0 0.367497
18 75.203942 51.928463 18.707353 0.0 0.361617
19 75.203942 53.130365 21.12183 0.0 0.376901
20 75.206986 53.018397 18.441811 0.0 0.348688
21 84.37004 58.228384 17.180498 1.6 0.357621
22 75.206986 53.617725 19.298153 0.0 0.37252
23 85.165453 52.918102 15.930809 16.0 0.355276
24 85.165453 60.986566 18.668201 0.0 0.359115
25 85.485906 59.483657 17.660839 26.2 0.343498
26 85.485906 60.952902 17.528671 0.0 0.338573
27 84.211054 63.604742 18.446846 0.0 0.348885
28 84.385189 61.772221 17.346924 2.2 0.328996
29 84.385189 61.652384 17.490654 0.0 0.333646
30 84.385189 61.591892 16.864596 0.0 0.328502
31 84.271054 61.137762 19.829086 1.0 0.340595
32 75.203942 60.191989 16.091096 0.0 0.342812
33 75.203942 63.996331 15.615107 0.0 0.339485
34 75.191858 60.598472 16.716548 0.0 0.346281
35 75.194865 60.901642 18.209911 0.0 0.346755
36 75.194865 60.987973 18.557025 0.0 0.341764
37 84.331054 62.235645 17.862329 1.6 0.340838
38 84.423942 60.709662 16.859606 2.2 0.348359
39 84.171054 60.050552 18.254136 0.0 0.343772
40 75.203942 59.219367 16.892808 0.0 0.355193
41 75.203942 61.465343 18.710283 0.0 0.346839
42 86.11704 57.359558 18.573259 17.8 0.351575
43 84.793573 62.281396 20.220369 0.0 0.360156
44 84.171054 61.719966 15.832315 0.0 0.348963
45 84.303942 60.604189 16.422411 1.0 0.34082
46 84.303942 58.307017 19.331828 0.0 0.342491
47 75.206986 62.467629 19.125561 0.0 0.344041
48 75.191858 62.243943 18.472564 0.0 0.346923
49 75.206986 56.534331 16.726175 0.0 0.35262
50 75.191858 60.157032 15.597814 0.0 0.349983
51 84.505189 59.330996 18.015629 3.4 0.343932
52 84.505189 66.076682 18.646193 0.0 0.339142

gen best mean std gain diversity
0 47.675641 -3.351619 7.191422 -20.0 0.577397
0 66.570654 18.328428 15.464058 0.0 0.566413
1 56.59312 27.206156 17.889761 -100.0 0.554394
2 56.675641 24.5171 15.8199 -20.0 0.5424
3 48.557582 24.003344 11.266346 0.0 0.520379
4 85.404135 26.743478 14.014407 26.8 0.513186
5 87.548343 42.240821 27.504526 47.2 0.502538
6 75.194865 32.282327 19.683542 0.0 0.482353
7 75.194865 43.07445 20.972653 0.0 0.471025
8 75.182889 38.869978 20.190331 0.0 0.459432
9 75.191858 47.951445 20.765473 0.0 0.43281
10 75.21004 51.522974 20.722076 0.0 0.410188
11 75.203942 55.994887 19.575124 0.0 0.394343
12 75.200907 56.977219 20.425352 0.0 0.389454
13 75.200907 55.383548 18.358778 0.0 0.380072
14 75.203942 57.876297 19.23578 0.0 0.367949
15 84.764258 59.998438 16.838183 5.2 0.362311
16 75.21004 59.456852 15.563041 0.0 0.356993
